276726,155061224,3
276727,446520802,0
276729,521795028,3
276733,2080674722,0
276736,3257224281,4
276737,600570967,3
276745,342310538,5
276746,425115801,0
276746,449006522,0
276746,553561618,0
276746,786013990,0
276746,786014512,0
276747,60517794,5
276747,451192001,0
276747,609801279,0
276747,671537458,5
276747,679776818,4
276747,943066433,4
276747,1570231028,0
276747,1885408226,4
276748,747558167,3
276748,3442437407,0
276751,3596218098,4
276754,684867621,4
276755,451166892,3
276760,8440682697,5
276762,380000059,0
276762,380711524,3
276762,451167317,0
276762,451454952,0
276762,843920262,0
276762,3404122879,0
276762,3404182928,0
276762,3404611306,0
276762,342662429,0
276762,3426690179,0
276762,3442424216,0
276762,3442425573,0
276762,3453092007,4
276762,3453157745,0
276762,3453176944,0
276762,3453185137,0
276762,3453185323,0
276762,3453213025,2
276762,3453877241,0
276762,3492226604,0
276762,3517017442,0
276762,3596125006,0
276765,9029716894,0
276768,9057868059,2
276772,140279091,0
276772,553572369,4
276772,571058086,0
276772,3499230933,5
276772,3596151465,5
276774,99543818,0
276774,3404147723,0
276774,3423111321,0
276774,3442136644,5
276774,3492232000,0
276780,8434811634,0
276780,8484330478,4
276780,8484332039,4
276786,2864322102,3
276786,8402065945,0
276786,8423314901,0
276786,8427911769,0
276786,8433914456,0
276786,8437606322,4
276786,8445072919,0
276786,8466300821,3
276786,8478442588,3
276786,8495368099,0
276788,345443683,4
276796,330332775,3
276796,330367358,0
276798,6379702,3
276798,3423084049,0
276798,3442131340,4
276798,3442437407,0
276798,3446202102,0
276798,3453073398,0
276798,3453115783,0
276798,3499134004,0
276798,3548603203,3
276798,3764501383,0
276798,3791535889,0
276800,61054143,0
276800,61054151,0
276800,61056774,0
276800,671021346,0
276800,671024108,0
276800,1562827898,4
276803,9726954835,0
276804,64405176,0
276804,439104769,0
276804,440498058,4
276806,8807817144,0
276806,8845915913,0
276808,395547032,5
276811,440414121,5
276812,8879839993,4
276813,8401328322,0
276813,8401461189,0
276813,8401471796,0
276813,8423996565,4
276813,8424130081,0
276813,8426449476,4
276813,8426449573,3
276813,8478884831,4
276813,8478885218,3
276813,8478885463,3
276813,8478886044,4
276813,8495618052,0
276814,91830893,4
276814,586207414,4
276814,812571029,5
276817,671749609,0
276820,140062718,0
276820,140260498,5
276822,60096195,5
276822,141310340,5
276822,142302198,5
276822,156006065,5
276822,375821813,5
276822,439087597,0
276822,439401399,3
276822,552546933,5
276822,689804458,4
276822,699854289,5
276822,786812508,5
276822,786817070,5
276822,805057706,5
276822,1551925060,4
276822,1573248533,5
276828,385272324,0
276828,2038701962,0
276828,2070264564,0
276828,2070334430,0
276828,2070403734,0
276828,2080680676,0
276828,2232122263,0
276828,2253044903,0
276828,2253150711,4
276828,2266076000,0
276828,2277221678,0
276828,2290321028,0
276828,2842190009,0
276830,440225825,5
276832,316781266,0
276832,345446860,3
276833,671876244,0
276835,3125785006,5
276837,380005239,3
276838,1593080255,0
276840,330201700,0
276840,385729340,0
276842,3809407536,4
276847,446364193,0
276847,3257200552,3
276847,3379015180,0
276847,3404145909,4
276847,3404148576,4
276847,3404921178,4
276847,3423071516,5
276847,3423204885,0
276847,3423205806,0
276847,3426029553,4
276847,3426622610,0
276847,3426671298,4
276847,3442413508,5
276847,3442422035,5
276847,3442435773,4
276847,3442437717,4
276847,3442441080,5
276847,3442442796,0
276847,3442444020,4
276847,3442446414,5
276847,3442448530,4
276847,3442449820,5
276847,3453137442,3
276847,3453870190,0
276847,3455077331,0
276847,3492231322,5
276847,3499222213,4
276847,3499228297,3
276847,3499232529,0
276847,3499233436,0
276847,3499264528,0
276847,3499433443,4
276847,3506464078,5
276847,3548602967,0
276847,3551551677,5
276847,3551551685,5
276847,3551551693,5
276847,3551551936,5
276847,3608932240,4
276847,3608935428,5
276847,3608935436,5
276847,3770131495,0
276847,3809024589,4
276847,3821815191,5
276847,3932069234,3
276848,3423100424,0
276848,3442096596,0
276848,3442440777,0
276848,3453009304,0
276848,3453042905,0
276848,3453061187,0
276848,3453071174,0
276848,3453127013,0
276848,3453211014,0
276848,3462026062,4
276848,3596122279,0
276848,3596287200,0
276848,3922524443,0
276850,449217264,4
276852,140621741,0
276853,8420457477,1
276853,8448034023,4
276854,671034944,3
276854,843946415,0
276856,2010173929,0
276856,20103389,0
276856,2012003494,0
276856,2013218826,0
276856,2013220162,0
276856,2070332985,0
276856,2203142278,0
276856,2205040561,0
276856,2253005274,0
276856,2723402983,0
276856,2747002748,0
276856,2800108584,0
276856,2800134259,0
276856,2800134267,0
276856,2800135522,0
276856,2800135565,0
276856,2800135719,0
276856,2800135727,0
276856,2803616998,0
276856,2907572458,0
276857,8439598459,3
276859,140252517,3
276859,140269967,0
276859,140328742,0
276859,140366830,0
276859,140367446,0
276859,425131378,0
276859,517642689,4
276859,600571165,0
276859,789706032,4
276859,836218833,5
276859,836220889,5
276859,1559712252,3
276859,1567616089,4
276859,2890510328,0
276859,3257227264,0
276861,141011904,5
276861,3423201509,5
276861,3423206616,4
276861,344242529,5
276861,3446200452,4
276861,3499231603,5
276861,3608935428,5
276861,3608935436,5
276861,3704320196,3
276861,3886807843,4
276862,345423402,0
276862,1569312435,5
276862,1892213141,4
276863,8530805461,5
276866,3257218516,2
276866,3404126343,4
276866,3404131606,0
276866,3404139178,5
276866,3404143299,4
276866,3404614542,0
276866,3426192543,3
276866,3426702266,0
276866,3442421357,0
276866,3442443806,2
276866,3453108361,4
276866,3453126912,0
276866,3453130901,3
276866,3453132262,0
276866,3596129389,0
276866,3596237874,0
276866,3596247500,0
276866,3809410357,3
276869,345249372,0
276870,9026935722,3
276872,425167097,4
276872,425188221,4
276872,8500010452,2
276872,8501023450,2
276872,8571648972,5
276872,8588615126,4
276872,8589885291,4
276875,273755,4
276875,14366020444,4
276875,688172377,0
276875,8481305464,0
276875,8496075850,4
276875,8804321008,0
276875,8804375299,0
276875,8804407808,3
276875,8804464895,4
276875,8804510579,0
276875,8804512652,0
276875,8806144146,0
276875,8806155873,0
276875,8807700735,0
276875,8807806746,0
276875,8807810751,4
276875,8807812495,0
276875,8807813157,0
276875,8807816059,0
276875,8817106100,3
276875,8817112917,4
276875,8817877028,0
276875,8820024381,0
276875,8831760122,0
276875,8833908488,2
276875,8838910987,4
276875,8842806978,0
276875,8845219747,0
276875,8845249689,0
276875,8846200624,4
276875,88741800047,4
276875,8876846565,4
276875,8877825200,1
276875,8879285513,3
276875,8879285645,3
276875,8879832905,0
276875,8881110288,0
276875,8887432252,4
276875,8888424121,4
276878,449210197,3
276879,8817151068,4
276884,151446474,0
276884,8433967606,0
276884,8496280012,4
276884,899792145,0
276887,64430227,3
276887,671723650,0
276887,812533550,5
276888,8806162160,3
276889,446613843,0
276890,140270272,0
276896,440241537,5
276904,99460343,0
276904,375901582,5
276904,439317746,3
276904,440228840,5
276904,440414121,5
276904,738205737,3
276904,1566911605,0
276905,60542845,4
276905,449148831,3
276905,1551666308,0
276911,8420430943,4
276911,8420636282,5
276911,8432205311,5
276912,99549611,3
276912,701162767,0
276912,1852422580,0
276916,441008291,4
276925,6511929,0
276925,60520507,0
276925,60930934,0
276925,60951303,0
276925,99414732,4
276925,140154078,3
276925,140327592,0
276925,140367616,0
276925,141181222,0
276925,151010633,0
276925,192834312,0
276925,194216748,3
276925,240514866,0
276925,316666343,0
276925,345391810,0
276925,375400699,0
276925,385504209,4
276925,439284031,0
276925,439286182,0
276925,439286239,0
276925,449221148,0
276925,451527747,0
276925,486282112,0
276925,486424499,0
276925,553275283,4
276925,582530431,5
276925,590502123,0
276925,595132189,0
276925,613329740,0
276925,671729438,0
276925,671746502,0
276925,679721851,0
276925,679745580,0
276925,691000980,0
276925,747545111,0
276925,749931434,0
276925,754000117,0
276925,804106304,0
276925,812583566,0
276925,843128240,0
276925,879517344,0
276925,971880107,0
276925,1400001625,0
276925,1400002672,4
276925,1853262404,0
276925,2061007074,0
276925,2266095536,0
276925,2290309494,0
276925,2742739351,0
276925,3522149904,0
276925,3775713328,0
276925,8401009421,0
276925,8401327199,0
276925,8401462231,0
276925,8408011200,0
276925,8420427462,0
276925,8420432113,3
276925,8420444367,5
276925,8420789895,0
276925,8422655500,5
276925,8422657104,5
276925,8422693445,0
276925,8423325105,0
276925,8423662152,0
276925,8423951537,0
276925,8423970647,0
276925,8423976645,4
276925,8426109799,4
276925,8427007450,0
276925,8429712372,0
276925,8429714936,0
276925,842975295,0
276925,8429753419,0
276925,8432227706,0
276925,8434830809,0
276925,8434840391,0
276925,8440627203,0
276925,8440696833,0
276925,8445071572,0
276925,8447306194,0
276925,8447312054,0
276925,8449416078,0
276925,8472453723,0
276925,8473068971,0
276925,8474104823,2
276925,8474263123,0
276925,8475071163,0
276925,8475961290,0
276925,8476722338,0
276925,8478809783,0
276925,8482180088,0
276925,8483221306,0
276925,8489163499,0
276925,8495501090,0
276925,8495501198,0
276925,8496077152,0
276925,8496077209,0
276925,8496246140,0
276925,8497931467,0
276925,9508521481,0
276925,9871138016,0
276927,460010239,0
276927,749336145,5
276927,1899344705,3
276928,439135494,0
276928,590453661,0
276928,590470108,4
276928,590483404,0
276928,671021354,5
276928,671026283,5
276928,671027506,5
276928,671727109,0
276929,60964049,0
276929,380807343,0
276929,439064864,0
276929,2020058863,0
276929,2020062399,0
276929,2020101653,5
276929,20202006935,4
276929,20203119888,4
276929,2020386666,0
276929,2020564777,3
276929,2020591944,0
276929,2070365832,0
276929,2070378411,0
276929,2070386023,3
276929,2070394956,3
276929,2070404587,5
276929,2070404706,4
276929,2070404722,0
276929,2070406962,0
276929,2070408450,0
276929,2070425770,0
276929,2070725804,0
276929,2080680692,0
276929,2226070109,0
276929,2226126570,0
276929,2226135022,0
276929,2253030570,4
276929,2253049417,0
276929,2253050407,0
276929,2253055972,0
276929,2253171670,4
276929,2253172367,4
276929,2264010991,3
276929,2264013257,0
276929,2264018194,2
276929,2264024674,3
276929,2264027568,3
276929,2264029463,0
276929,226403114,3
276929,2264031158,3
276929,2264033282,0
276929,2264036036,5
276929,2266040820,0
276929,2266047280,4
276929,226604960,4
276929,22660861003,3
276929,2266096451,0
276929,2266102028,0
276929,2266102621,5
276929,2266104535,1
276929,2266105698,4
276929,2266121367,0
276929,2277302228,0
276929,2290303488,0
276929,2290308285,0
276929,2290312924,0
276929,2290315524,0
276929,2290321559,0
276929,2702424131,4
276929,2742724028,3
276929,2742724613,3
276929,2742729038,0
276929,2743602295,3
276929,2841469824,0
276929,2842611462,2
276929,2868696627,0
276929,2869304129,4
276929,2869304560,3
276929,2869304870,0
276929,2869305583,3
276929,2895400644,0
276929,2907572121,0
276934,1566190096,5
276936,749317256,0
276936,3453150538,0
276936,3492224628,0
276936,3492224768,3
276936,3596122279,3
276936,3596147700,2
276939,60011939,0
276939,99283697,0
276939,140187758,0
276939,316154601,0
276939,713628944,3
276939,752844040,0
276939,971880107,0
276939,1853260665,4
276939,2070414256,4
276939,2070419657,4
276939,2253063339,5
276939,2253137243,5
276939,2253144452,5
276939,2253152072,5
276939,2264027134,0
276939,2290318329,0
276939,2702400612,4
276939,2702401694,5
276939,2878580753,5
276939,8408040383,0
276939,8423310353,4
276939,8484601072,0
276943,330373269,0
276946,8882461327,0
276950,8807813858,0
276953,140182551,4
276953,446310786,5
276953,886776783,4
276954,971880107,0
276954,3257008155,0
276954,3419528078,4
276954,3423118709,5
276954,3440054594,0
276954,3442723078,0
276954,3453034120,5
276954,3480204015,0
276954,3492238882,0
276954,3499121808,0
276954,3499153629,0
276954,3502513333,0
276954,3502517371,0
276954,3502551685,0
276954,3596119502,0
276954,3596221234,0
276954,3596850185,0
276954,3772402542,0
276954,3772420176,4
276954,3794170180,0
276954,3806852456,4
276954,3808572612,0
276954,3821812028,0
276954,3922708072,0
276954,7321578936,0
276957,312966970,3
276963,340818182,0
